attempt_uid,run_id,crate,model,node_id,attempt,difficulty_bucket,rug_retry_available_total,rug_retry_success,first_successful_retry_attempt,retry_attempts_checked,retry_status_sequence,error_codes,missing_detailed_log,missing_node,attempt_index_mismatch
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::IndexVecIter<'a> as core::iter::Iterator>::next::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::next,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0425,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::IndexVecIter<'a> as core::iter::Iterator>::next::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::next,2,no_error_code,0,False,,[],[],,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::IndexVecIter<'a> as core::iter::Iterator>::size_hint::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::size_hint,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::IndexVecIter<'a> as core::iter::Iterator>::size_hint::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::size_hint,2,no_error_code,0,False,,[],[],,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::Ord>::cmp::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::Ord>::cmp,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0432,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::Ord>::cmp::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::Ord>::cmp,2,multi_supported_only,0,False,,[],[],"E0432,E0433",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialEq>::eq::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialEq>::eq,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialEq>::eq::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialEq>::eq,2,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialOrd>::partial_cmp::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialOrd>::partial_cmp,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialOrd>::partial_cmp::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialOrd>::partial_cmp,2,single_error,0,False,,[],[],E0432,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<u32 as seq::index::UInt>::one::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<u32 as seq::index::UInt>::one,1,single_error,0,False,,[],[],E0599,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::<usize as seq::index::UInt>::zero::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,<usize as seq::index::UInt>::zero,1,single_error,0,False,,[],[],E0599,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::bernoulli::Bernoulli::new::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::bernoulli::Bernoulli::new,1,single_error,1,True,2,[2],"[{""attempt"": 2, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::distribution::DistString::sample_string::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::distribution::DistString::sample_string,1,single_error,2,True,3,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::distribution::DistString::sample_string::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::distribution::DistString::sample_string,2,single_error,1,True,3,[3],"[{""attempt"": 3, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::distribution::Distribution::sample_iter::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::distribution::Distribution::sample_iter,1,multi_supported_only,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0432,E0433",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::distribution::Distribution::sample_iter::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::distribution::Distribution::sample_iter,2,multi_supported_only,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0432,E0433",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::distribution::Distribution::sample_iter::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::distribution::Distribution::sample_iter,3,multi_supported_only,0,False,,[],[],"E0432,E0433",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::float::<impl distributions::distribution::Distribution<f32> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::float::<impl distributions::distribution::Distribution<f32> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::float::<impl distributions::distribution::Distribution<f32> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::float::<impl distributions::distribution::Distribution<f32> for distributions::Standard>::sample,2,multi_mixed,0,False,,[],[],"E0433,E0603",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::float::<impl distributions::distribution::Distribution<f64> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::float::<impl distributions::distribution::Distribution<f64> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::float::<impl distributions::distribution::Distribution<f64> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::float::<impl distributions::distribution::Distribution<f64> for distributions::Standard>::sample,2,multi_mixed,0,False,,[],[],"E0433,E0603",False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU128> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU128> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU128> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU128> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU32> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU32> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU32> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU32> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU64> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU64> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU64> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU64> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU8> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU8> for distributions::Standard>::sample,1,single_error,1,True,2,[2],"[{""attempt"": 2, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i16> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i16> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i16> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i16> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i32> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i32> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i32> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i32> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i64> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i64> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i64> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i64> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i8> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i8> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<i8> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<i8> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<isize> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<isize> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<isize> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<isize> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u128> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u128> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u128> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u128> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u16> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u16> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u16> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u16> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u32> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u32> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u32> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u32> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0282,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u64> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u64> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u64> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u64> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u8> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u8> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<u8> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<u8> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<usize> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<usize> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::integer::<impl distributions::distribution::Distribution<usize> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::integer::<impl distributions::distribution::Distribution<usize> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::DistString for distributions::Standard>::append_string::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::DistString for distributions::Standard>::append_string,1,single_error,1,True,2,[2],"[{""attempt"": 2, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<()> for distributions::Standard>::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<()> for distributions::Standard>::sample,1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<()> for distributions::Standard>::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,distributions::other::<impl distributions::distribution::Distribution<()> for distributions::Standard>::sample,2,single_error,0,False,,[],[],E0308,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B)> for distributions::Standard>::sample",2,multi_mixed,0,False,,[],[],"E0277,E0308,E0599",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C)> for distributions::Standard>::sample",1,multi_mixed,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0107,E0433",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C)> for distributions::Standard>::sample",2,multi_mixed,0,False,,[],[],"E0107,E0433,E0603",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D)> for distributions::Standard>::sample",1,multi_supported_only,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0308,E0433",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0107,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E)> for distributions::Standard>::sample",2,multi_mixed,0,False,,[],[],"E0308,E0432,E0603",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0107,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G)> for distributions::Standard>::sample",1,multi_mixed,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0107,E0433",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0308,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H)> for distributions::Standard>::sample",1,multi_mixed,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0562,E0603",False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H)> for distributions::Standard>::sample::2",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H)> for distributions::Standard>::sample",2,single_error,0,False,,[],[],E0432,False,False,False
"rand_gemini-2.5-flash-nothinking_20251127_025504::distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I)> for distributions::Standard>::sample::1",rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I)> for distributions::Standard>::sample",1,single_error,1,False,,[2],"[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
