attempt_uid,run_id,crate,model,node_id,attempt,func_key,resolution_path,rule_resolved,final_resolved,error_codes,difficulty_bucket,batch_id,strict_success,normalized_success,normalized_status,frozen_status
rand_gemini-2.5-flash-nothinking_20251127_025504::rngs::adapter::reseeding::fork::fork_handler::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,rngs::adapter::reseeding::fork::fork_handler,1,,full,False,True,E0603,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0305,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::rngs::adapter::reseeding::fork::fork_handler::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,rngs::adapter::reseeding::fork::fork_handler,2,,unresolved,False,False,"E0425,E0433",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0306,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::rngs::adapter::reseeding::fork::get_fork_counter::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,rngs::adapter::reseeding::fork::get_fork_counter,1,,unresolved,False,False,E0599,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0307,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::rngs::adapter::reseeding::fork::get_fork_counter::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,rngs::adapter::reseeding::fork::get_fork_counter,2,,unresolved,False,False,"E0433,E0603",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0308,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::rngs::mock::StepRng::new::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,rngs::mock::StepRng::new,1,,rule,True,True,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0309,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose,1,,unresolved,False,False,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0310,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose,2,,unresolved,False,False,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0311,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose,3,,rule,True,True,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0312,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple,1,,unresolved,False,False,"E0277,E0308",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0313,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple,2,,unresolved,False,False,E0308,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0314,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple,3,,full,False,True,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0315,True,True,normalized_resolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple_fill::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple_fill,1,,rule,True,True,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0316,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple_fill::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple_fill,2,,full,False,True,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0317,True,True,normalized_resolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_multiple_fill::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_multiple_fill,3,,unresolved,False,False,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0318,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_stable::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_stable,1,,unresolved,False,False,"E0432,E0599",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0319,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_stable::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_stable,2,,unresolved,False,False,"E0432,E0433",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0320,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::IteratorRandom::choose_stable::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::IteratorRandom::choose_stable,3,,unresolved,False,False,"E0432,E0433",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0321,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::gen_index::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::gen_index,1,,rule,True,True,E0432,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0322,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::gen_index::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::gen_index,2,,rule,True,True,"E0432,E0433",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0323,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::index::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::index,1,,full,False,True,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0324,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::index::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::index,2,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0325,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::index::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::index,3,,full,False,True,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0326,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::index::4,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::index,4,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0327,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::into_vec::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::into_vec,1,,unresolved,False,False,E0277,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0328,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::into_vec::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::into_vec,2,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0329,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::into_vec::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::into_vec,3,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0330,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::into_vec::4,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::into_vec,4,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0331,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::is_empty::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::is_empty,1,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0332,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::is_empty::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::is_empty,2,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0333,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::is_empty::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::is_empty,3,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0334,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::is_empty::4,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::is_empty,4,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0335,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::iter::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::iter,1,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0336,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::iter::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::iter,2,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0337,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::iter::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::iter,3,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0338,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::iter::4,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::iter,4,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0339,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::len::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::len,1,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0340,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::len::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::len,2,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0341,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::len::3,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::len,3,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0342,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::IndexVec::len::4,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::IndexVec::len,4,,unresolved,False,False,,no_error_code,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0343,False,False,normalized_unresolved,no_frozen
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample,1,,unresolved,False,False,"E0277,E0599",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0344,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample,2,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0345,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_efraimidis_spirakis::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_efraimidis_spirakis,1,,unresolved,False,False,"E0308,E0432",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0346,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_efraimidis_spirakis::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_efraimidis_spirakis,2,,full,False,True,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0347,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_floyd::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_floyd,1,,unresolved,False,False,"E0277,E0432,E0599,E0608",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0348,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_floyd::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_floyd,2,,unresolved,False,False,"E0432,E0433",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0349,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_inplace::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_inplace,1,,unresolved,False,False,"E0277,E0308,E0432",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0350,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_inplace::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_inplace,2,,unresolved,False,False,"E0432,E0433",multi_supported_only,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0351,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_rejection::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_rejection,1,,unresolved,False,False,"E0277,E0432,E0433",multi_mixed,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0352,False,False,normalized_unresolved,frozen_unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_rejection::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_rejection,2,,unresolved,False,False,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0353,False,False,normalized_unresolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_weighted::1,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_weighted,1,,full,False,True,E0308,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0354,True,True,normalized_resolved,frozen_cleared
rand_gemini-2.5-flash-nothinking_20251127_025504::seq::index::sample_weighted::2,rand_gemini-2.5-flash-nothinking_20251127_025504,rand,gemini-2.5-flash-nothinking,seq::index::sample_weighted,2,,rule,True,True,E0433,single_error,rand_gemini-2.5-flash-nothinking_20251127_025504::batch_0355,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::baseline::State::new::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,baseline::State::new,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0001,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::combine::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::combine,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0002,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::finalize::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::finalize,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0003,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::new::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::new,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0004,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::reset::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::reset,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0005,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::update::1,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::update,1,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0006,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::update::2,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::update,2,,full,False,True,E0308,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0007,True,True,normalized_resolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::update::3,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::update,3,,unresolved,False,False,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0008,False,False,normalized_unresolved,frozen_cleared
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::specialized::State::update::4,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,rust-crc32fast,gemini-2.5-flash-nothinking,specialized::State::update,4,,rule,True,True,E0433,single_error,rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808::batch_0009,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::<SizeLimitedFmtAdapter<F> as core::fmt::Write>::write_str::1,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,<SizeLimitedFmtAdapter<F> as core::fmt::Write>::write_str,1,,unresolved,False,False,"E0308,E0369,E0412,E0433,E0599",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0001,False,False,normalized_unresolved,frozen_unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::<SizeLimitedFmtAdapter<F> as core::fmt::Write>::write_str::2,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,<SizeLimitedFmtAdapter<F> as core::fmt::Write>::write_str,2,,unresolved,False,False,"E0308,E0369,E0412,E0433",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0002,False,False,normalized_unresolved,frozen_unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::Demangle::<'a>::as_str::1,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,Demangle::<'a>::as_str,1,,full,False,True,"E0560,E0599",multi_supported_only,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0003,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::Demangle::<'a>::as_str::2,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,Demangle::<'a>::as_str,2,,full,False,True,E0063,single_error,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0004,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::Demangle::<'a>::as_str::3,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,Demangle::<'a>::as_str,3,,full,False,True,E0063,single_error,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0005,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::Demangle::<'a>::as_str::4,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,Demangle::<'a>::as_str,4,,full,False,True,E0560,single_error,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0006,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::legacy::demangle::1,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,legacy::demangle,1,,unresolved,False,False,E0599,single_error,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0007,False,False,normalized_unresolved,frozen_unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::legacy::demangle::2,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,legacy::demangle,2,,rule,True,True,E0433,single_error,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0008,True,True,normalized_resolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::1,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars,1,,unresolved,False,False,"E0412,E0433",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0009,False,False,normalized_unresolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::2,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars,2,,unresolved,False,False,"E0308,E0412",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0010,False,False,normalized_unresolved,frozen_unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::3,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars,3,,unresolved,False,False,"E0412,E0433",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0011,False,False,normalized_unresolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::4,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars,4,,unresolved,False,False,"E0412,E0433",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0012,False,False,normalized_unresolved,frozen_cleared
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::{closure#2}::{closure#0}::utf8_len_from_first_byte::1,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars::{closure#2}::{closure#0}::utf8_len_from_first_byte,1,,unresolved,False,False,"E0223,E0432",multi_mixed,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0013,False,False,normalized_unresolved,frozen_unresolved
rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::v0::HexNibbles::<'s>::try_parse_str_chars::{closure#2}::{closure#0}::utf8_len_from_first_byte::2,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158,rustc-demangle,gemini-2.5-flash-nothinking,v0::HexNibbles::<'s>::try_parse_str_chars::{closure#2}::{closure#0}::utf8_len_from_first_byte,2,,unresolved,False,False,,no_error_code,rustc-demangle_gemini-2.5-flash-nothinking_20251109_233158::batch_0014,False,False,normalized_runtime_failed,no_frozen
